,Gengar,Iron Valiant,Volcarona,Barraskewda,Mimikyu,Gholdengo,Bronzong,Noivern,Garchomp,Pincurchin,Scream Tail,Appletun,Quaquaval,Toedscruel,Ditto,Grafaiai,Eelektross,Lilligant,Toxapex,Bisharp,Toxtricity,Zangoose,Indeedee,Lucario,Bellibolt,Florges,Frosmoth,Leafeon,Slowbro,Glimmora,Arcanine,Revavroom,Kingambit,Magnezone,Staraptor,Meowscarada,Cloyster,Espathra,Klefki,Ting-Lu,Scovillain,Farigiraf,Salamence,Falinks,Wo-Chien,Haxorus,Dachsbun,Glaceon,Clodsire,Cinderace,Goodra,Chansey,Hippowdon,Blissey,Mismagius,Basculin,Brambleghast,Sylveon,Gardevoir,Iron Jugulis,Kilowattrel,Amoonguss,Jolteon,Squawkabilly,Armarouge,Misdreavus,Iron Treads,Rotom-Wash,Pelipper,Avalugg,Talonflame,Dudunsparce,Sawsbuck,Umbreon,Annihilape,Rabsca,Dragalge,Tauros-Paldea-Aqua,Ceruledge,Iron Thorns,Quagsire,Masquerain,Chien-Pao,Dragonite,Gyarados,Chi-Yu,Vaporeon,Orthworm,Froslass,Dragapult,Hariyama,Breloom,Slowking,Alomomola,Rotom-Mow,Hawlucha,Torkoal,Polteageist,Grimmsnarl,Magneton,Golduck,Hattrem,Brute Bonnet,Arboliva,Corviknight,Cetitan,Sableye,Veluza,Tauros-Paldea-Blaze,Iron Hands,Scizor,Bombirdier,Donphan,Floatzel,Cyclizar,Gastrodon,Weavile,Baxcalibur,Dondozo,Garganacl,Tyranitar,Sandy Shocks,Tinkaton,Indeedee-F,Charizard,Skeledirge,Abomasnow,Gallade,Tatsugiri,Oricorio-Pom-Pom,Qwilfish,Beartic,Clawitzer,Gogoat,Hatterene,Rotom-Heat,Great Tusk,Lycanroc-Dusk,Lechonk,Slither Wing,Espeon,Pawmot,Lokix,Azumarill,Spidops,Maushold,Hydreigon,Forretress,Roaring Moon,Iron Moth,Flamigo,Drednaw
Hydreigon,0.0016053862,0.1075288492,0.1064787242,0.0073752183,1.36104e-05,0.1008080265,0.0,0.0001322107,0.0689137668,0.0003123863,0.0018809088,5e-10,0.0160924795,3.2385e-06,0.1032726657,0.0004118163,0.0002252615,6.8e-09,0.06928472,1.56363e-05,6.0252e-06,5.94e-08,4.1e-09,5.5091e-06,5.9669e-05,0.0,0.0001498329,0.0,0.0244618201,0.5066078272,0.0503496796,1.01158e-05,0.0268020527,0.0001400021,7.7391e-06,0.0578414993,0.0004300918,5.9669e-05,0.0,0.00079977,0.000394766,0.0,6.87135e-05,0.0,0.0010076114,0.004341279,0.0004082654,0.0,0.1158869673,0.0661274961,0.0,5.18365e-05,0.0001690089,0.0006637968,0.0,0.0,0.0,7.06214e-05,0.0055439846,0.0001315937,0.0075323198,0.0792704295,2.9e-09,0.0,0.0074110803,0.0,0.5297986467,0.1122828682,0.4313395857,0.0,0.0166774692,1.0804e-06,0.0,3e-10,0.6891360094,2.28e-08,2.3455e-06,0.0002248988,0.0093254193,5.92e-07,0.0120376464,0.1028267984,0.0730589711,0.1230297586,0.0010084676,0.027651975,0.0,0.0661490228,1.83461e-05,0.0115849858,0.0,0.0796606443,0.0001251397,2.3e-09,0.0,0.0,0.0003745003,0.0117300584,0.0019883288,0.0,4.1e-09,0.0,3.95e-08,7.7461e-06,0.0134603114,0.0001332955,9.5e-09,1e-10,0.0096487699,0.0001126241,0.11893924,1.2578e-06,6e-10,0.4309497649,0.0037298035,0.0005319027,4.38525e-05,0.0273830414,0.1162602198,0.0074361322,0.0883586572,0.0004932686,0.001677135,0.0,0.0,0.0665139202,0.0118001103,0.0081676613,0.0,0.0,0.0,0.0,0.0,0.0,4.56301e-05,0.0001496014,0.2842381023,1.05552e-05,0.0,0.001041616,3.35327e-05,0.0015652403,0.0005850295,0.0214152149,7.7393e-06,0.0066413918,0.0,0.0002515921,5.92078e-05,0.0037217036,5.20907e-05,0.0
Clodsire,0.0762201921,5.5225677378,1.0985623644,0.1460165312,0.0033996567,8.1597327846,0.0002933116,0.0242815623,2.1346797318,0.0008281182,0.0125984515,0.0157635302,0.5790579564,0.0284175234,0.3060562662,0.0004121344,4.70417e-05,0.0001918074,1.4875374959,0.0005351915,0.0080432203,0.0003008184,0.0,0.0005893294,0.03229906,0.000202921,0.0043804614,8.098e-07,0.0014362463,1.0638869177,0.0001223149,0.000538205,0.4802612083,0.0404996749,0.1551737304,2.5466012028,0.0118714614,0.1205909284,0.0318757883,0.0942440805,0.0312962832,0.0018894553,0.0025349881,6.66719e-05,0.0561368763,0.0007262969,1.8525474857,0.0007294924,0.0,0.1471566834,0.0026329048,0.124258488,0.0055608369,2.0237842364,1.07015e-05,0.0,0.0015953838,0.0149396874,1.8627e-05,0.0009880107,0.1915858678,0.5907539291,3.5925e-06,0.0012408824,0.0390625502,5.057e-07,0.1703386433,2.7830830781,0.2164801666,0.1350857615,3.1182560158,7.68499e-05,0.0003660172,0.0044958615,0.960942706,0.0029301421,3.64e-08,0.0242986476,0.2177263752,0.0,0.0958780087,0.0023075876,2.8968456723,2.0527145278,0.0100745571,6.4239606722,0.1642254193,0.1284683152,1.504e-06,4.9482289804,9e-10,0.1740157121,0.381328463,1.9585793792,0.0004997047,0.017074224,0.0715306567,0.0001066206,0.0958759892,0.0,0.0162233964,0.0,0.0004735643,0.0069933434,10.1582821953,0.0059523622,0.0001595555,0.0216990337,0.0098716846,0.937148506,0.5993348224,0.0373611542,0.0,0.1534009678,1.9717703065,0.070543655,4.38525e-05,0.1047149199,8.2768398115,6.6290141481,1.0196466613,0.4643986769,0.1992429657,0.0,0.0056912019,1.6154873613,0.0303459209,0.0026077475,0.1702026845,0.0,0.0,1.268e-07,0.0001049711,0.0233683684,0.4253750043,0.0065295526,7.6419827353,0.0740082197,0.0,0.8077377189,0.0066699692,0.8532780483,0.2053276811,0.0828674156,0.000868844,1.9545087219,0.1158869673,0.0021991744,2.8495025701,0.1709321541,0.0043466678,0.0982299175
Pineco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forretress,0.0002204171,0.0028913879,0.0056614002,1.12e-08,0.0,0.0021612758,0.0,0.0521165708,0.0902866303,0.0,0.0,0.0,0.0001273833,0.0,0.0021422972,0.0004834639,1.11e-07,6.841e-07,0.0028817951,0.0023157352,6.841e-07,1.03023e-05,0.0,4.29e-08,7.11e-08,1.6e-08,0.000448597,1e-10,3.32e-08,0.088675909,0.0,1.17e-08,0.0014169204,0.0,0.0,0.0008570285,0.0,0.0004193553,0.0,0.0023417068,0.0,0.0,0.0,0.0,1.62e-08,0.0,0.0009865845,3.1e-09,0.0021991744,1.03023e-05,0.0001273122,0.0,0.0,3.3838e-06,4e-10,0.0,0.0,0.0,1.323e-07,0.0034830643,0.0055244773,0.0057039073,0.0011673848,0.0,6.22e-08,0.0,0.0,0.0002185354,0.0090074316,0.0,0.0001904515,0.0002543501,0.0,0.0033944602,0.0106034145,0.0035023753,1.323e-07,0.0001019955,0.0029124006,0.0,3.4267e-06,0.0002190551,0.0528573951,0.0037415707,1.435e-07,0.0033327829,0.001040074,5e-10,0.081915592,0.1466804091,0.0,2.544e-07,3.392e-07,9.92e-08,0.0,0.0,0.0026913306,0.000340312,0.0026582574,0.0,2.4229e-05,0.0,1.2e-09,3.53689e-05,1.03551e-05,1.07e-08,0.0,5.91e-08,0.0,0.0,0.005262243,0.0004355111,0.0,0.0090071547,1.15e-08,1.79e-08,0.0,2.772e-07,0.0002543493,0.0523418433,1.17e-08,0.0024894068,8.86239e-05,0.0,1e-10,0.0013138943,0.0,0.0,8.4e-09,0.0,0.0,5.9e-09,0.0005756411,0.0,0.0027268657,5.486e-07,0.0024364062,6.841e-07,0.0,0.0031872371,0.0,0.0521162353,0.0066634117,7.12e-08,0.0002084981,0.0004237803,0.0002515921,0.0,0.0886862834,0.0008297266,0.0,2.642e-07
Gallade,0.0001663023,0.0380288118,0.6636487721,3.96e-08,5.7954e-06,0.1176909982,1.2611e-06,0.000220078,0.0258317284,0.0,0.0004621129,0.0,0.0003406646,0.0014532802,0.0046482102,6.39067e-05,5.6e-09,0.0,4.4305e-06,0.0002689099,1.43475e-05,0.0,0.0111495138,0.0001825588,0.0036369871,0.0001418795,0.0105741209,0.0,7.6033e-06,0.0549942155,0.0,0.0,0.0113735795,0.0034658631,0.0,0.0054907062,0.0,0.6482752961,7.601e-06,0.0522376674,8.33e-08,3.8883e-05,1.06791e-05,0.0004802118,0.0,0.0,5.83e-08,0.0001642577,0.0026077475,0.0,2e-10,4.1e-09,0.0,0.001064662,8.5869e-06,3.67905e-05,0.0,3.505e-07,1.2e-09,4.1e-09,0.0004622027,0.0005206892,3.67934e-05,0.0,0.0072415324,0.0,0.0337706193,0.0013935593,4.988e-07,0.0001830815,0.0011629392,0.0002143855,0.0,1.2386e-06,0.0187121419,8.6093e-06,0.0,0.0,0.012120027,0.0103814161,0.0,0.0200060262,0.0012581635,0.651702724,0.0006414404,0.0825427044,2.68e-08,0.0056333618,0.0,0.0151504744,1.639e-07,0.0151234636,0.0036487605,0.0,0.0,1.81236e-05,5.056e-07,0.0,0.6494031419,0.0,0.0,0.0,0.0,0.0001587221,0.0815930073,0.0,0.0,6.40072e-05,0.0003249689,0.0012063252,0.0793095695,0.0,0.0,4.612e-07,0.6714369415,0.0,0.0,0.0124286665,0.0047124679,0.0368213121,0.0237456191,0.0,0.0206728808,3.88829e-05,5.896e-07,0.0377160877,9.2e-09,0.0,0.0,0.0,0.0,3.91e-08,9.88e-08,0.0008615571,0.0370345328,0.0,0.0484503549,9.2e-09,0.0,5.6e-09,5.73339e-05,2.333e-05,0.0124914042,0.0186365393,5.7871e-06,0.0012032028,0.0081676613,0.0,0.0101669461,6.49885e-05,0.0,2.6598e-06
Iron Moth,2.42725e-05,2.7231546499,0.0109085792,5.3647e-06,0.0017679664,2.7137553582,0.0024579151,0.0272347009,2.3381097141,0.020722908,0.1517180696,3.3342e-06,0.4600166369,5.78591e-05,0.061080061,0.0006653758,1.39367e-05,9.723e-07,0.2596871298,2.1e-07,0.00015504,0.0,0.0006261866,4.3351e-06,2.60898e-05,0.0001403022,0.0001158153,0.0002409021,0.0021741343,0.2395608503,0.0,0.0002539623,0.4238594516,0.0181645068,5.5342e-06,0.5556278046,0.0008290858,0.1945668779,0.0001462324,4.4783893493,0.0016779127,0.0015844388,0.0206288257,0.2449402476,0.0634798339,0.0025200843,0.0086573288,6.5e-09,0.1709321541,0.0468727521,0.0007360529,0.005471046,8.70619e-05,0.6397837097,0.0,1.1e-09,0.0006401646,0.0058315947,0.0206127007,0.0238483878,0.0003736683,1.2046227134,3.461e-06,2.336e-07,0.0006354548,5.01483e-05,1.0115112783,1.9130638029,0.001663848,0.0010151899,5.93064e-05,4.3122e-06,2.79e-08,9.75802e-05,0.5496547877,9.4412e-06,1.694e-07,0.0058960205,0.9669686684,0.030185109,1.1565e-06,0.0003224361,1.9470391184,4.3726707754,0.0342068685,1.2745046228,1.2794e-06,0.1893280843,0.0,0.7324130324,5e-10,0.4127008654,0.0004243756,7.4241e-06,1e-08,0.0001663161,0.3399910027,1.37867e-05,0.095034024,0.1304153759,0.0,0.0,3.16478e-05,7.60305e-05,1.0673642861,0.0003910418,0.0,0.0005292158,0.054114069,1.9430797319,3.9516640191,9.7908e-06,0.0002927658,2.8e-09,0.1661991691,0.0012328427,1.2349e-06,0.1361856352,1.7770107577,0.6292352218,0.8382790127,0.0624355572,0.0873845268,0.0322721121,0.0107383178,0.379188546,0.0627526123,6.49885e-05,1.12504e-05,7e-10,0.0,0.0005386839,0.0005756546,1.162e-06,0.6014709033,9.54e-08,6.4698466411,4.74912e-05,0.0,0.2046027087,4.92014e-05,0.0788543063,0.1775764753,0.5229858389,0.0126343376,0.0688368872,0.0037217036,0.0008297266,0.6780115902,0.0,0.4046331659,0.0
Pyroar,0.0,0.0,0.0,0.0,0.0,0.0145334393,0.0,0.0,0.0,0.0,0.0,0.0,4.7193e-06,0.0,0.0,6.24284e-05,0.0,0.0,0.0,0.0,2.751e-07,1e-10,0.0,0.0,0.0,0.0,0.0,6.24284e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.751e-07,0.0,0.0,0.0,0.0,0.0145334393,0.0,0.0,4.7193e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145334393,4.9944e-06,0.0,0.0,0.0,0.0,0.0145334393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145334393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.751e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0
Gumshoos,0.0,0.0,0.0,0.0,2.88e-08,2.88e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,2.88e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drednaw,0.0,0.0,1.5702e-06,0.039076821,0.0,0.0366654631,0.0,8.5158e-06,5e-10,0.0,6e-10,0.0,0.0059125029,0.0,4.08e-08,1.133e-07,0.0,1.133e-07,1.5702e-06,0.0,0.0,0.0,0.0,0.0,8.5158e-06,0.0,1.133e-07,3.204e-07,0.0,0.0366632344,4.99295e-05,6.5e-09,5.17e-08,3.5e-08,0.0,1.81e-08,1.7e-09,0.0,3.204e-07,0.0011425891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982299175,0.0,3.5e-08,0.0,6.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1240455631,0.0188357229,1.14e-08,0.0,1.76e-08,5.057e-07,0.1715686365,6.957e-07,0.333573206,0.0,2.32e-08,0.0,0.0,0.0,0.0366632406,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-09,2.239e-06,0.0012710083,0.0,5e-10,0.0,0.0012795241,0.0,0.1723486239,0.0,2.0991e-06,0.0,0.0,0.0,0.0,3.221e-07,1.7e-09,2.25e-08,0.0,0.0051347055,0.0,0.1715685511,0.0,0.0982280111,0.0,0.0187638839,0.0,0.0,2.2e-08,1.33936e-05,0.0,0.0,0.2760745235,1.61102e-05,0.0,0.0,0.0,4.99295e-05,0.0,4.9936e-05,0.0,0.0187639072,0.0,3.204e-07,2.6598e-06,0.0,2.6598e-06,0.0,0.0,2.3e-09,0.0012710083,0.0,0.0,0.0007778233,0.0,1e-10,0.0,0.0,0.0,5e-10,5e-10,2.6598e-06,5.22e-08,0.0,7.55e-08,0.0,2.642e-07,6e-10,0.0,0.0,0.0
Tauros-Paldea-Blaze,2.952e-06,0.8297029019,8.6289e-06,0.0,0.0,4.7163005142,0.0,0.0,0.000230366,1e-10,0.0003875321,0.0,0.0002213685,0.1217576344,0.0140805321,0.0131155739,2.80184e-05,0.0007718509,2.9056e-06,6.43862e-05,1.962e-07,0.0,0.0,0.0,1.8145e-06,0.0001418804,0.0001830815,1.50087e-05,0.0,0.0507745404,0.0,0.0,0.0087067987,0.0131152797,0.0,0.0088635904,0.0,4.7185e-06,0.0,4.7148785217,0.0,0.0,6.597e-07,0.0,0.001007604,0.0007718509,0.0002088487,0.0,0.0098716846,2e-10,8.35e-08,0.0,0.0,0.04064113,0.0007719405,0.0,0.0,8.41e-08,0.0,0.0008939706,3.7928e-06,0.4915523122,0.0,0.0,0.0,0.0,1.4558113531,0.9389614712,0.0008939706,0.0001830815,1.8107e-06,4.725e-07,0.0,6.599e-07,0.0458694148,0.0,0.0007720545,0.0,0.0580310488,0.0,0.0,8.44323e-05,0.1194899104,0.1466586104,9.34e-08,0.2880871309,1e-10,3.6323e-06,0.0,5.6499779092,0.0,0.001137117,0.1145701565,8.8226e-05,0.0,0.0,0.1757596951,0.0,0.0093796102,0.0,0.0,0.0,0.0,0.0003487053,0.0212251397,0.0001528917,0.0,0.0,0.0,0.0003759333,0.122964351,6.4566e-06,0.0,1e-10,0.013677819,0.0,0.0,0.0078391598,0.8296188459,0.5188878731,1.0007e-06,0.0004236335,0.0010124785,0.0,1.53746e-05,0.176514376,0.0,0.0003249689,8.43427e-05,0.0,0.0,0.0,0.0,0.0,5.3000449335,0.0,4.0138324681,0.0,0.0,2.5801e-06,2.80184e-05,7.3e-09,2.16602e-05,2.447e-07,6.44758e-05,0.001138793,0.0096487699,0.0,1.4360450095,0.054114069,0.0002313022,0.0
Quagsire,2e-10,5.52499e-05,3.2296e-06,3.2382e-06,0.0001793443,0.0159815472,3.73229e-05,2.2679e-06,0.0002663193,0.0,4.7022e-06,0.0,0.0004305149,7e-09,0.0025009471,1e-10,0.0002750848,0.0,0.0983869431,0.0,3.26172e-05,0.0,0.0,4.29e-08,0.0,0.0,0.0,0.0,0.0003830446,3.88202e-05,0.0,0.0,0.0015205949,2.56926e-05,0.0,0.0002629688,1.32123e-05,0.0,0.0,0.0,0.0,0.0,1.7024e-06,0.0,9.98913e-05,0.0,0.0001594366,0.0,0.0958780087,1.32048e-05,2.78e-08,0.0956010392,4.10647e-05,0.0077831393,0.0,0.0,0.0,2.2685e-06,1.667e-07,0.0,3.4829e-05,0.0058347793,0.0,0.0,3.62487e-05,0.0,7.9715e-06,1e-10,0.0003863977,0.0021283359,4.222e-07,4.7177e-06,0.0,8.51012e-05,7.34664e-05,0.0,0.0061285718,0.0003830116,0.0014210457,0.0,0.0,0.0,5.12784e-05,0.0045054319,0.0002752252,0.0021898503,0.0001595186,3.62353e-05,0.0,0.0018017645,0.0,4.83587e-05,5.2484e-05,0.0,0.0,0.0002318479,1.4e-06,0.0116779529,0.0004469259,0.0,0.0,0.0,8.5409e-06,0.0,0.0993638108,0.0,0.0001594366,1.833e-07,0.0,3.513e-06,0.000637084,6.99462e-05,0.0,0.0,0.0004405372,0.0,0.0,7.51038e-05,0.0001794848,2.298e-07,2.3452e-06,0.0,4.87184e-05,0.0,0.0002764488,0.0055579999,0.0116779529,0.0,0.0,0.0,0.0002318479,0.0,3.2373e-06,0.0,4.626e-07,3.60237e-05,0.0977113298,0.006128592,0.0,2.2677e-06,0.0,0.0015460752,3.49607e-05,0.0116779604,0.0061285718,2.6e-09,0.0120376464,3.4267e-06,0.000180229,1.1565e-06,0.0,0.0
Indeedee,0.0,0.2277118715,0.0028025519,1.53e-08,6.84e-08,0.0984133503,0.0,0.0,0.0003452365,7.557e-07,2.3e-09,0.0,0.2288094626,0.0,7.3e-09,0.0,0.0,0.0,0.0,0.0,3e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-09,0.2119153427,0.0,0.0,0.0,0.0,0.0,7.3e-09,0.0,0.0984133682,0.0,6e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003452365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990395865,0.0,7.557e-07,0.0,0.0,0.229780905,0.0,2.086e-07,2.086e-07,1.53e-08,0.0,0.0004255473,0.0,0.0,0.0,0.000345456,1.5476e-06,5.89e-08,0.0,0.015072406,0.0028025519,0.0,0.0,0.0004258185,0.0,0.0,0.0995492816,0.0,0.0304541202,0.0,0.0,0.0,0.0,3e-10,0.0,0.0,0.2325560999,2.48198e-05,0.0451628975,2.1558e-06,0.0,1.48e-08,0.0,0.0,0.0,0.0145531761,0.0,0.0,0.0276515685,0.0,6.84e-08,0.0028025519,0.0,0.0,1e-09,0.0004255478,0.0,0.0003452365,0.0,3e-09,0.0038291461,0.0145531102,0.0,0.0,0.0,0.0,1.6e-09,0.0,0.0111495138,0.0,0.0,0.0,0.0,0.0,0.0,0.0006411989,0.0,0.0995581276,0.0,0.0,0.0,0.0445442961,0.0,0.0,1.78e-08,0.0,2e-09,4.1e-09,0.0,0.0282687498,0.0006261866,7e-10,0.0
Fletchinder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Applin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kricketot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cetoddle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1006e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
